UNITID_P	INSTNM	BRANCH	ADDRESS	CITY	STATE	ZIP	LATITUDE	LONGITUDE
120838001	Pacific States University	Main Campus	3450 Wilshire Blvd Ste 500	LOS ANGELES	CA	900104234	34.062709	-118.31481
109785007	Azusa Pacific University	Los Angeles Regional Center	3580 Wilshire Blvd #200	Los Angeles	CA	90010	34.062709	-118.31481
457271001	Academy for Jewish Religion-California	Main Campus	3250 Wilshire Boulevard, Suite 550	Los Angeles	CA	90010	34.062709	-118.31481
123952001	Southern California Institute of Architecture	Main Campus	960 E. Third Street	LOS ANGELES	CA	900131822	34.044662	-118.24255
431956001	Virginia Sewing MacHines and School Center	Main Campus	1033 S BROADWAY ST	LOS ANGELES	CA	900154001	34.038993	-118.26516
401339001	Coast Career Institute	Coast Career Institute	1354 S Hill St	Los Angeles	CA	900153040	34.038993	-118.26516
117724001	Los Angeles Trade Technical College	Los Angeles Trade Technical College	400 W. Washington Blvd.	Los Angeles	CA	900154181	34.038993	-118.26516
114354001	Fashion Institute of Design & Merchandising-Los Angeles	Main Campus	919 S GRAND AVE	LOS ANGELES	CA	900151421	34.038993	-118.26516
117946002	Loyola Marymount University	Loyola Law School	919 Albany Street	Los Angeles	CA	90015	34.038993	-118.26516
395690001	Diversified Vocational College	Diversified Language Institute	1670 Wilshire Blvd	Los Angeles	CA	900171604	34.052561	-118.26434
109721001	Associated Technical College-Los Angeles	Main Campus	1670 Wilshire Blvd.	Los Angeles	CA	900171601	34.052561	-118.26434
459222001	Southern California University SOMA	Main Campus	1541 Wilshire Blvd 3rd Fl	Los Angeles	CA	90017	34.052561	-118.26434
455664001	The Chicago School of Professional Psychology at Los Angeles	Main Campus	617 W 7th St	Los Angeles	CA	90017	34.052561	-118.26434
115083004	Golden Gate University-San Francisco	GOLDEN GATE UNIVERSITY-LOS ANGELES	725 S. FIGUEROA STREET SUITE 1550	LOS ANGELES	CA	900175418	34.052561	-118.26434
437936001	Carrington College California-San Jose	Carrington College-San Jose	6201 SAN IGNACIO AVE.	SAN JOSE	CA	95119	37.232244	-121.79092
119544001	The National Hispanic University	Main Campus	14271 STORY RD	SAN JOSE	CA	951273823	37.369473	-121.82077
476470001	WestMed College	Main Campus	3031 Tisch Way, 1st floor, Ste 8PW	San Jose	CA	951282541	37.316983	-121.93555
119553002	National Holistic Institute	San Jose Branch Campus	3031 Tisch Way, Suite 1 Plaza South	San Jose	CA	95128	37.316983	-121.93555
447777002	Asher College	Asher College	3031 Tisch Way 1 PW	San Jose	CA	951282530	37.316983	-121.93555
122746001	San Jose City College	San Jose City College	2100 MOORPARK AVE	SAN JOSE	CA	951282798	37.316983	-121.93555
114585002	Five Branches University	San Jose Campus	3031 Tish Way, Suite 507	San Jose	CA	95128	37.316983	-121.93555
116712003	John F Kennedy University	San Jose Campus	3031 Tisch Way	San Jose	CA	951282541	37.316983	-121.93555
459204004	Unitek College	San Jose Unitek	1901 Charcot Ave	San Jose	CA	95131	37.38631	-121.88987
447458002	Expression College for Digital Arts	Expression College - San Jose	1751 Fox Drive	San Jose	CA	95131	37.38631	-121.88987
482431014	DeVry University-California	San Jose Center	2160 Lundy Ave, Ste 250	San Jose	CA	95131	37.38631	-121.88987
406006002	University of Phoenix-Bay Area Campus	San Jose Learning Center	3590 North First Street, Suite 100	San Jose	CA	951340000	37.412539	-121.94461
154174003	Palmer College of Chiropractic-Davenport	Palmer College of Chiropractic-West	90 E. Tasman Drive	San Jose	CA	95134	37.412539	-121.94461
114266001	Evergreen Valley College	Evergreen Valley Community College	3095 YERBA BUENA RD	SAN JOSE	CA	951351598	37.299474	-121.75446
122755001	San Jose State University	Main Campus	One Washington Square	San Jose	CA	951920001	37.189396	-121.705327
481289001	Xavier College School of Nursing	Main Campus	1130 North El Dorado Street	Stockton	CA	952021332	37.958723	-121.28805
110495002	California State University-Stanislaus	CSU Stanislaus - Stockton	510 E. Magnolia, Stockton, CA	Stockton	CA	952021845	37.958723	-121.28805
118189001	MTI Business College Inc	MTI Business College	6006 N. El Dorado Street	Stockton	CA	952074349	38.004172	-121.3237
124681010	United Education Institute-Huntington Park Campus	UEI - Stockton	4994 Claremont Avenue	Stockton	CA	95207	38.004172	-121.3237
450696001	Carrington College California-Stockton	Carrington College-Stockton	1313 W. Robinhood Drive-Ste B	Stockton	CA	95207	38.004172	-121.3237
122658001	San Joaquin Delta College	Main Campus	5151 PACIFIC AVE	STOCKTON	CA	95207	38.004172	-121.3237
115773001	Humphreys College-Stockton and Modesto Campuses	Main Campus	6650 INGLEWOOD AVE	STOCKTON	CA	952073896	38.004172	-121.3237
457280001	Hollywood Beauty College	Main Campus	1024 E March Ln	Stockton	CA	95210	38.025086	-121.29722
371760001	Heald College-Stockton	Heald College - Stockton	1605 E MARCH LN	STOCKTON	CA	95210	38.025086	-121.29722
120883001	University of the Pacific	Main Campus	3601 PACIFIC AVE	STOCKTON	CA	95211	37.981073	-121.308008
419509004	University of Phoenix-Sacramento Valley Campus	San Joaquin Learning Center	17000 South Harlan Road, Suite 100	Lathrop	CA	95330	37.816876	-121.28541
437219001	ITT Technical Institute-Lathrop	Main Campus	16916 S HARLAN RD	LATHROP	CA	95330	37.816876	-121.28541
122658002	San Joaquin Delta College	Manteca Center Farm	5298 Brunswick Road	Manteca	CA	953368482	37.812815	-121.21416
476470002	WestMed College	Merced Campus	330 E Yosemite Ave. Suite 201	Merced	CA	95340	37.294648	-120.47474
123350001	Sierra College of Beauty	Main Campus	1340 W 18TH ST	MERCED	CA	95340	37.294648	-120.47474
114813005	Fresno Pacific University	Merced Campus	3379 G St.	Merced	CA	95340	37.294648	-120.47474
445188001	University of California-Merced	Main Campus	5200 North Lake Road	Merced	CA	95343	37.186872	-120.650351
118718001	Merced College	Merced College	3600 M ST	MERCED	CA	953482898	37.342056	-120.50154
459170001	SICE Paul Mitchell Partner School	Main Campus	3100 McHenry Ave	Modesto	CA	95350	37.671778	-121.01249
119951001	Adrian's College of Beauty Modesto	Main Campus	124 FLOYD AVE	MODESTO	CA	953502381	37.671778	-121.01249
118976001	Modesto Junior College	MJC/East Campus	435 COLLEGE AVE	MODESTO	CA	953505800	37.671778	-121.01249
243416001	Rogies School of Beauty Culture	Main Campus	AVE PONCE DE LEON 1315	SANTURCE	PR	00910	18.410462	-66.060533
449135001	Dewey University-Juana D_az	Campus	Bo. Lomas, Road 149, Km. 67.02	Juana Diaz	PR	00910	18.410462	-66.060533
431309001	Dewey University-Hato Rey	Main Campus	427 Barbosa Ave.	Hato Rey	PR	009109538	18.410462	-66.060533
449144001	Dewey University-Fajardo	Main Campus	267 Valero St	Fajardo	PR	00910	18.410462	-66.060533
449153001	Dewey University-Arroyo	Main Campus	Bo. Palmas, Road 3, Km. 129.7	Arroyo	PR	00910	18.410462	-66.060533
443562001	Dewey University-Hato Rey	JOHN DEWEY COLLEGE	BARBOSA AVE 3427 3RD FL - MALCO BLDG	HATO REY	PR	00910	18.410462	-66.060533
444583001	Escuela Hotelera de San Juan	ESCUELA HOTELERA DE SAN JUAN	229 GUAYAMA ST	SAN JUAN	PR	00917	18.422263	-66.0513
242422001	Instituto de Banca y Comercio Inc	Main Campus	Ave. Ponce de Leon 61	San Juan PR.	PR	009171102	18.422263	-66.0513
242422017	Instituto de Banca y Comercio Inc	San Juan	61 Ponce de Leon Avenue	Hato Rey	PR	009171102	18.422263	-66.0513
242750001	International Technical College	Main Campus	104 LOAIZA CORDERO ST	SAN JUAN	PR	009183325	18.417668	-66.06494
165167007	Cambridge College	Puerto Rico Regional Center	268 Ponce deLeon Avenue	San Juan	PR	00918	18.417668	-66.06494
243577001	Universidad Politecnica de Puerto Rico	Universidad Politecnica de Puerto Rico	377 PONCE DE LEON AVE	HATO REY	PR	00918	18.417668	-66.06494
241216001	Atlantic University College	Main Campus	COLTON ST. # 9	Guaynabo	PR	00918	18.417668	-66.06494
241720001	Colegio Universitario de San Juan	Colegio Universitario de San Juan	180 Jose Oliver St Tres Monjitas Ind. Park	San Juan	PR	00918	18.417668	-66.06494
242820001	Liceo de Arte y Tecnologia	LICEO DE ARTE Y TECNOLOGIA	405 Ponce de Le∩┐╜n Ave.	San Juan	PR	009192346	18.410462	-66.060533
243841001	ICPR Junior College-General Institutional	Main Campus	558 MUNOZ RIVERA AVE	HATO REY	PR	009190304	18.410462	-66.060533
242653001	Inter American University of Puerto Rico-Metro	INTERAMERICAN UNIVERSITY Metropolitan Campus	CARRETERA #1 KM 16. 3 ESQ CALLE FRANCISCO SEIN	SAN JUAN	PR	009191293	18.410462	-66.060533
243832001	EDP Univeristy of Puerto Rico Inc-San Juan	EDP UNIVERSITY OF PUERTO RICO	PONCE DE LEON AVE. #560	Hato Rey	PR	009192303	18.410462	-66.060533
444264001	Cambridge Technical Institute	Main Campus	Avenida Roosevelt #1255	San Juan	PR	00920	18.41242	-66.09069
431123003	Escuela Tecnica de Electricidad	San Juan Campus	Avenue Campo Rico # 767	San Juan	PR	00924	18.401917	-66.01194
242583001	Instituto Tecnologico de Puerto Rico-Recinto de San Juan	INSTITUTO TECNOLOGICO DE PR-RECINTO DE SAN JUAN	CALLE ALEGRIA FINAL URB LAS VIRTUDES	SAN JUAN	PR	00924	18.401917	-66.01194
441706001	Caribbean Forensic and Technical College	Caribbean Forensic & Technical College	PASEO DE DIEGO ST #5 2ND & 3RD FL	RIO PIEDRAS	PR	009252901	18.400006	-66.05028
243498001	Seminario Evangelico de Puerto Rico	Evangelical Seminary of Puerto Rico	776 PONCE DE LEON AVENUE	SAN JUAN	PR	009252207	18.400006	-66.05028
241517001	Centro de Estudios Multidisciplinarios-San Juan	Main Campus	1206  13th. STREET  EXT SAN AGUSTIN	SAN JUAN	PR	009261931	18.361363	-66.0562
414461006	Mech-Tech College	Rio Piedras	P.O. Box 21360	San Juan	PR	009281360	18.410462	-66.060533
441690001	Universidad Pentecostal Mizpa	Universidad Pentecostal Mizpa	Bo Caimito Rd 199 BOX 20966	San Juan	PR	00928	18.410462	-66.060533
241739001	Universidad Metropolitana	Main Campus	1399 AVE. ANA G. MENDEZ KM 0.3	CUPEY	PR	009281150	18.410462	-66.060533
242422020	Instituto de Banca y Comercio Inc	Carolina 2	Avenida 65 de INfanteria Km. 5.4	Carolina	PR	00929	18.410462	-66.060533
243221001	University of Puerto Rico-Rio Piedras	University of Puerto Rico-Rio Piedras Campus	PONCE DE LEON  AVE	San Juan	PR	009313353	18.410462	-66.060533
242723001	Inter American University of Puerto Rico-School of Law	FACULTAD DE DERECHO	CALLE FEDERICO COSTA 170 SECTOR TRES MONJITAS	San Juan	PR	009368351	18.410462	-66.060533
243203001	University of Puerto Rico-Medical Sciences	Medical Science Campus	Medical Science Center, Americo Miranda Avenue	San Juan	PR	009365067	18.410462	-66.060533
414461003	Mech-Tech College	BAYAMON	P.O. BOX 959	BAYAMON	PR	00956	18.34216	-66.16643
419703001	Automeca Technical College-Bayamon	Automeca Technical College-Bayamon	Carr.No.2 km14.0 Hato Tejas	BAYAMON	PR	00957	18.369674	-66.18669
461625001	American Technical Institute	Main Campus	Ave Castiglioni U-27, Bayamon Garden	Bayamon	PR	009570000	18.369674	-66.18669
404222001	Inter American University of Puerto Rico-School of Optometry	School of Optometry	500 Dr. John Will Harris   Street 830	BAYAMON	PR	009576257	18.369674	-66.18669
242705001	Inter American University of Puerto Rico-Bayamon	Main Campus	500 ROAD 830	BAYAMON	PR	00957	18.369674	-66.18669
409193001	Professional Technical Institution Inc	Main Campus	CALLE COMERIO FINAL 20.5  LA ALDEA	BAYAMON	PR	00959	18.387063	-66.15943
240985001	Educational Technical College-Recinto de Bayamon	EDUCATIONAL TECHNICAL COLLEGE	1685 CARR #2 Km 11.2	Bayamon	PR	009597270	18.387063	-66.15943
436465001	Dewey University-Bayamon	Bayamon Campus	Industrial Park Corujo Km. 15.9 Rd #2	Bayamon	PR	009590000	18.387063	-66.15943
452106001	Escuela De Troqueleria Y Herramentaje	Main campus	150 Rd 174 Urb Industrial Minillas	Bayamon	PR	00959	18.387063	-66.15943
241225001	Bayamon Central University	Universidad Central de Bayamon	AVENIDA ZAYA VERDE  REPARTO LA MILAGROSA	BAYAMON	PR	009591725	18.387063	-66.15943
243133001	University of Puerto Rico-Bayamon	Main Campus	Road 174 #170 Minillas Industrial Park	Bayamon	PR	009591911	18.387063	-66.15943
449746001	Carib Technological Institute	Main Campus	Carrertera #168 km 0.3	Bayamon	PR	00960	18.34487	-66.166014
241146001	American Educational College	Main Campus	PO BOX 62	BAYAMON	PR	00960	18.34487	-66.166014
428055001	Nova College de Puerto Rico	Main Campus	137 DR. VEVE STREET	BAYAMON	PR	00960	18.34487	-66.166014
430935001	Colegio de Cinematograf_a Artes y Television	Main Campus	Calle Dr. Veve #51	Bayamon	PR	00960	18.34487	-66.166014
242972001	National University College-Bayamon	Main Campus	ST RD 2 NATIONAL COLLEGE PLAZA BLDG. KM.	BAYAMON	PR	009602036	18.34487	-66.166014
241739004	Universidad Metropolitana	Bayamon	CENTRO DE GOBIERNO BAYAMON EDIF B, C, D Y F	BAYAMON	PR	00960	18.34487	-66.166014
243568001	Universidad Central Del Caribe	Universidad Central Del Caribe	Ramon Ruiz Arnau University Hospital Laurel Ave	Bayamon	PR	009606032	18.34487	-66.166014
241377001	Caribbean University-Bayamon	Bayamon Main Campus	CARR 167  KM 21.2	BAYAMON	PR	009600493	18.34487	-66.166014
241100001	American University of Puerto Rico	AMERICAN UNIVERSITY OF PUERTO RICO	Carr. #2, Km.14.4, Bo. Hato Tejas	Bayamon	PR	009602037	18.34487	-66.166014
418764001	Quality Technical and Beauty College	Main Campus	CALLE BETANCES/PARQUE #12 ALTOS	BAYAMON	PR	009616205	18.412462	-66.16033
242945001	Modern Hairstyling Institute-Bayamon	Main Campus	DR VEVE 57	BAYAMON	PR	00961	18.412462	-66.16033
444732001	Leston College	Leston College	CALLE DR VEVE #52	BAYAMON	PR	00961	18.412462	-66.16033
444194001	Bayamon Community College	Main Campus	17 MACEO ST	BAYAMON	PR	00961	18.412462	-66.16033
444352001	Advance Tech College	ADVANCE TECH COLLEGE	1 Baldorioty Street	Bayam∩┐╜n	PR	00961	18.412462	-66.16033
242422021	Instituto de Banca y Comercio Inc	Bayamon	Carretera #2 Km. 15.3 Barrio Hato Tejas	Bayamon	PR	00961	18.412462	-66.16033
451741001	Centro de Estudios Multidisciplinarios-Bayamon	Branch Bayamon	25 Degetau St	Bayam∩┐╜n	PR	00961	18.412462	-66.16033
382063001	University of Phoenix-Puerto Rico Campus	Main Campus	B7 Tabonuco St. Suite 700	GUAYNABO	PR	00968	18.408479	-66.1025
241614001	Universidad Teologica del Caribe	Universidad Teol∩┐╜gica del Caribe	Road 848 Km. 0.6 Callejon Marquez Saint Just	Trujillo Alto	PR	009780901	18.337004	-65.990099
242422011	Instituto de Banca y Comercio Inc	Carolina	Carretera PR #3, Km. 3.8, Lote 3-A Los Colobos Canovanillas	Carolina	PR	009830001	18.414408	-65.97582
243346001	Universidad Del Este	Main Campus	CARR. # 190 Km. 1.8, BO. SABANA ABAJO	CAROLINA	PR	009842010	18.393355	-65.972495
243142001	University of Puerto Rico-Carolina	Main Campus	CARRETERA 887 BO SAN ANTON	Carolina	PR	009844800	18.393355	-65.972495
438337001	Modern Hairstyling Institute-Carolina	Main Campus	AVE.FERNANDEZ JUNCOS #60	Carolina	PR	00985	18.374896	-65.94691
241386001	Caribbean University-Carolina	Carolina	CALLE IGNACIO ARZUAGA # 106	CAROLINA	PR	00985	18.374896	-65.94691
418676001	Carlos F Daniels Area Vocational School	Carlos F Daniels Vocational School	Jose Severo Quinones St Urb Severo Quinones	Carolina	PR	00986	18.393355	-65.972495
434900001	Dewey University-Carolina	JOHN DEWEY COLLEGE	ROAD 3 COMPOUND 11 LOT 7 CAROLINA INDUSTRIAL PARK	CAROLINA	PR	00986	18.393355	-65.972495
368036001	Alexandria School of Scientific Therapeutics	Main Campus	809 S HARRISON ST	ALEXANDRIA	IN	460012618	40.257082	-85.673
150066001	Anderson University	Main Campus	1100 E 5TH ST	ANDERSON	IN	460123495	40.132892	-85.65097
457572001	The Salon Professional Academy-Anderson	Main Campus	5335 S Scatterfield Rd	Anderson	IN	46013	40.061092	-85.67672
150987009	Ivy Tech Community College	Anderson	104 West 53rd Street	Anderson	IN	460131502	40.061092	-85.67672
243780002	Purdue University-Main Campus	Anderson Campus	2705 Enterprise Dr.	Anderson	IN	46013	40.061092	-85.67672
150075001	Apex Academy of Hair Design Inc	APEX ACADEMY OF HAIR DESIGN	333 JACKSON ST	ANDERSON	IN	460161158	40.098641	-85.68452
151290010	Indiana Institute of Technology	Fishers	10765 Lantern Road, Suite 101	Fishers	IN	46038	39.95645	-86.00872
150695001	Hair Fashions By Kaye Beauty College-Noblesville	Main Campus	1111 S 10TH ST	NOBLESVILLE	IN	460600000	40.050109	-85.99815
150853002	PJ's College of Cosmetology-Clarksville	Brownsburg	1012 C. East Main	Brownsburg	IN	46112	39.84952	-86.38739
460057001	Avant Gard The School	Main Campus	8131 Kingston St Ste 300 - 400	Avon	IN	46123	39.764436	-86.39699
414878004	Trine University-Regional/Non-Traditional Campuses	Indianapolis Regional Education Center	7508 Beechwood Centre Road	Avon	IN	46123	39.764436	-86.39699
150604001	Franklin College	Franklin College	101Branigin Blvd.	FRANKLIN	IN	461312598	39.482105	-86.05043
150400001	DePauw University	Main Campus	313 S LOCUST ST	GREENCASTLE	IN	461351772	39.652374	-86.87361
156310002	PJ's College of Cosmetology-Bowling Green	PJ'S COLLEGE OF COSMETOLOGY	1400 W MAIN ST	GREENFIELD	IN	46140	39.799143	-85.78446
456357001	MedTech College-Greenwood Campus	Medtech College - Greenwood Campus	1500 American Way	Greenwood	IN	46143	39.601649	-86.12734
151801014	Indiana Wesleyan University	Greenwood Education Center	1500 Windhort Way	Greenwood	IN	46143	39.601649	-86.12734
151290006	Indiana Institute of Technology	Greenwood	65 Airport Parkway Suite 100	Greenwood	IN	46143	39.601649	-86.12734
401223001	World Mission University	Main Campus	500 SHATTO PL STE 600	LOS ANGELES	CA	90020	34.06646	-118.30863
122117001	Dongguk University-Los Angeles	Main Campus	440 SHATTO PL	LOS ANGELES	CA	900201704	34.06646	-118.30863
118356001	Marinello Schools of Beauty-Los Angeles	Marinello School of Beauty - Plaza del Sol (MAIN CAMPUS)	1241 S. Soto Street, Ste 101	LOS ANGELES	CA	90023	34.023039	-118.20231
469957001	Aveda Institute-Los Angeles	Main Campus	10935 Weyburn Avenue	Los Angeles	CA	900242808	34.063209	-118.43643
455682001	The Chicago School of Professional Psychology at Westwood	Westwood Campus	1145 Gayley Ave Ste 322	Los Angeles	CA	90024	34.063209	-118.43643
108870001	American Film Institute Conservatory	American Film Institute Conservatory	2021 NORTH WESTERN AVE	LOS ANGELES	CA	900271625	34.111208	-118.28842
476911001	SAE Institute of Technology-Los Angeles	Main Campus	6565 Sunset Boulevard	Los Angeles	CA	900287219	34.098859	-118.32745
114044001	Elegance International	Campus Hollywood	6752 Hollywood Boulevard	Hollywood	CA	900286106	34.098859	-118.32745
423980002	Le Cordon Bleu College of Culinary Arts-Pasadena	Hollywood Campus	6370 West Sunset Blvd	Hollywood	CA	90028	34.098859	-118.32745
108852001	American Academy of Dramatic Arts-Los Angeles	Main Campus	1336 N La Brea	Los Angeles	CA	90028	34.098859	-118.32745
119270001	Musicians Institute	Main Campus	1655 McCadden PLace	Los Angeles	CA	90028	34.098859	-118.32745
436429001	Los Angeles Film School	Main Campus	6363 Sunset Blvd	Hollywood	CA	90028	34.098859	-118.32745
188854002	American Musical and Dramatic Academy	Los Angeles campus	6305 Yucca Street	Los Angeles	CA	90028	34.098859	-118.32745
117788001	Los Angeles City College	Los Angeles City College	855 North Vermont Ave.	Los Angeles	CA	900293516	34.090259	-118.29455
110592001	California State University-Los Angeles	Main Campus	5151 STATE UNIVERSITY DR	LOS ANGELES	CA	90032	34.08166	-118.17568
117803001	Los Angeles County College of Nursing and Allied Health	Main Campus	1237 N. Mission Rd.	LOS ANGELES	CA	900331084	34.050411	-118.21195
123961002	University of Southern California	Health Sciences Campus	University of Southern California	Los Angeles	CA	90033	34.050411	-118.21195
368805001	Everest College-West Los Angeles	Everest College-West Los Angeles	3000 S ROBERTSON BLVD, Suite 300	LOS ANGELES	CA	900343169	34.03056	-118.39804
454801001	Career Development Institute	Main campus	1830 S Robertson Blvd	Los Angeles	CA	90035	34.05266	-118.38531
164988003	Boston University	Boston University Los Angeles	5700 Wilshire Blvd., Suite 675	Los Angeles	CA	90036	34.07036	-118.34926
449384001	Gnomon School of Visual Effects	Main Campus	1015 N. Cahuenga Blvd.	Hollywood	CA	90038	34.089459	-118.3285
462336001	International College of Beauty Arts & Sciences	Main Campus	5225 San Fernando Road West	Los Angeles	CA	900391012	34.110425	-118.25832
447759001	National Polytechnic College	National Polytechnic College	6630 Telegraph Road	Commerce	CA	900403210	33.997492	-118.15284
451006001	Career College Consultants	Career College Consultants, Inc.	5015 Eagle Rock Blvd Ste 302	Los Angeles	CA	90041	34.137557	-118.20765
120254001	Occidental College	Occidental College	1600 CAMPUS RD	LOS ANGELES	CA	900413392	34.137557	-118.20765
124779001	Universal College of Beauty Inc-Los Angeles 1	Main Campus	8619 S VERMONT AVE	LOS ANGELES	CA	90044	33.953814	-118.29158
447272001	Argosy University-Los Angeles	Argosy University-Los Angeles	5230 Pacific Concourse, Suite 200	Los Angeles	CA	90045	33.960041	-118.3949
123961009	University of Southern California	Aviation Safety & Security	6033 West Century Blvd	Los Angeles	CA	90045	33.960041	-118.3949
206279002	Union Institute & University	UNION INSTITUTE & UNIVERSITY-LOS ANGELES	6701 Center Drive West #1200	LOS ANGELES	CA	90045	33.960041	-118.3949
121150012	Pepperdine University	West Los Angeles Campus	6100 Center Drive	Los Angeles	CA	90045	33.960041	-118.3949
120403001	Otis College of Art and Design	Otis College of Art and Design (Goldsmith campus)	9045 Lincoln Boulevard	Los Angeles	CA	900453505	33.960041	-118.3949
117946001	Loyola Marymount University	Main Campus	One LMU Drive	LOS ANGELES	CA	900452659	33.960041	-118.3949
126076001	Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary	Main Campus	7215 WARING AVE	LOS ANGELES	CA	90046	34.098908	-118.36241
454759001	Borner's Barber College	Main campus	8913 S Western Ave	Los Angeles	CA	900473549	33.958464	-118.30998
117715001	Los Angeles Southwest College	Los Angeles Southwest College	1600 W. Imperial Hwy.	Los Angeles	CA	900474810	33.958464	-118.30998
368780001	Los Angeles ORT College-Los Angeles Campus	Main Campus	6435 WILSHIRE BLVD	LOS ANGELES	CA	90048	34.073759	-118.37376
119173001	Mount St Mary's College	Chalon	12001 CHALON RD	LOS ANGELES	CA	900491599	34.067409	-118.47528
123633002	South Baylo University	South Baylo University-Extension Site	2727 west 6th Street	Los Angeles	CA	90057	34.061911	-118.27687
111966001	Charles R Drew University of Medicine and Science	Main Campus	1731 E 120TH ST	LOS ANGELES	CA	90059	33.927471	-118.24778
401250001	Yo San University of Traditional Chinese Medicine	Main Campus	13315 W. Washington Boulevard	Los Angeles	CA	90066	34.002011	-118.43083
191968003	Ithaca College	Ithaca College Communications Program/Los Angeles	3800 Barham Boulevard	Los Angeles	CA	90068	34.122058	-118.3379
116846001	American Jewish University	Familian Campus	15600 MULHOLLAND DR	LOS ANGELES	CA	900771519	34.101007	-118.45077
120403002	Otis College of Art and Design	Otis School of Fashion Design (CalMart location)	110 East 9th St. Suite C201	Los Angeles	CA	90079	33.786594	-118.298662
123961001	University of Southern California	University Park Campus	University Park	Los Angeles	CA	900895012	33.786594	-118.298662
110662001	University of California-Los Angeles	UCLA	405 HILGARD AVE	LOS ANGELES	CA	900951364	33.786594	-118.298662
113397002	Marinello Schools of Beauty-Hemet	Marinello School of Beauty-Bell	4210 E GAGE AVE	BELL	CA	90201	33.972814	-118.17385
441229001	West Coast Ultrasound Institute	West Coast Ultrasound Institute Main Campus	291 S LA CIENEGA BLVD STE 500	BEVERLY HILLS	CA	90211	34.066009	-118.38271
475635001	Academy of Couture Art	Main Campus	8484 Wilshire Boulevard, Suite 730	Beverly Hills	CA	90211	34.066009	-118.38271
112686001	El Camino College-Compton Center	El Camino College Compton Center	1111 East Artesia Blvd.	Compton	CA	902215393	33.893265	-118.204
125471001	West Los Angeles College	West Los Angeles College	9000 Overland Ave.	Culver City	CA	902303519	33.997179	-118.40145
459693001	ITT Technical Institute-Culver City	Main Campus	6101 W Centinela Ave Suite 180	Culver City	CA	90230	33.997179	-118.40145
245838001	Antioch University-Los Angeles	Main Campus	400 Corporate Pointe	Culver City	CA	902307615	33.997179	-118.40145
120403005	Otis College of Art and Design	Graduate Fine Arts - Culver City	10455 Jefferson Blvd.	Culver City	CA	90232	34.021611	-118.39168
371690001	Downey Adult School	Main Campus	12340 Woodruff Ave	Downey	CA	90241	33.942289	-118.12901
179894067	Webster University	Los Angeles Air Force Base	MSS/DPE 483 N. Aviation Blvd. BLDG 272,  RM C2-302	El Segundo	CA	902454659	33.921313	-118.40843
119456001	Everest College-Gardena	Everest College	1045 W. Redondo Beach Boulevard, Suite 275	Gardena	CA	90247	33.891265	-118.2975
393649001	American Auto Institute	AAI dba UEI College	661 W. Redondo Beach Blvd.	Gardena	CA	90247	33.891265	-118.2975
459161001	Trinity Vocational Center	Main Campus	1149 W 190th St Ste 2000	Gardena	CA	90248	33.870466	-118.28813
406015009	University of Phoenix-Southern California Campus	Gardena Learning Center	1515 West 190th St, Ste # 200	Gardena	CA	90248	33.870466	-118.28813
124681001	United Education Institute-Huntington Park Campus	UEI Main Campus-Huntington Park	6055 Pacific Boulevard	Huntington Park	CA	90255	33.978404	-118.21773
437662003	ICDC College	MAIN CAMPUS	6812 Pacific Blvd.	Huntington Park	CA	90255	33.978404	-118.21773
439905001	American Career College at St Francis	St. Francis	3680 E. Imperial Highway, 5th Floor	Lynwood	CA	90262	33.924642	-118.20186
121150001	Pepperdine University	Malibu - Main Campus	24255 Pacific Coast Highway	Malibu	CA	90263	34.035087	-118.70752
118541001	Marymount California University	Marymount California University	30800 PALOS VERDES DR E	RANCHO PALOS VERDES	CA	902756299	33.758216	-118.36425
444343001	Advanced College	ADVANCED COLLEGE	13180 Paramount Boulevard	South Gate	CA	90280	33.944264	-118.1949
123961006	University of Southern California	Marina del Rey	4676 Admiralty Way	Marina del Rey	CA	90292	33.976373	-118.45458
413680001	Crimson Technical College	Crimson Technical College	8911 Aviation Blvd.	Inglewood	CA	903012904	33.955913	-118.35868
118976002	Modesto Junior College	MJC/West Campus and YCCD District Offices	2201 Blue Gum Avenue	Modesto	CA	95352	37.60396	-120.937052
110875001	California Beauty School	Main Campus	1115 15TH ST	MODESTO	CA	95354	37.644481	-120.98043
461227001	Toni & Guy Hairdressing Academy-Modesto	Main Campus	3600 Sisk Road	Modesto	CA	95356	37.704138	-121.02187
444529001	Computer Tutor Business and Technical Institute	Main Campus	4300 SISK RD	MODESTO	CA	95356	37.704138	-121.02187
431141002	Institute of Technology Inc	INSTITUTE OF TECHNOLOGY- Modesto Branch Campus	5601 STODDARD ROAD	MODESTO	CA	95356	37.704138	-121.02187
459213003	Gurnick Academy of Medical Arts	Modesto	4712 Stoddard Road Suite 200	Modesto	CA	95356	37.704138	-121.02187
115773002	Humphreys College-Stockton and Modesto Campuses	HUMPHREYS COLLEGE-MODESTO	3600 SISK RD STE 3A	MODESTO	CA	953560532	37.704138	-121.02187
459930001	Heald College-Modesto	Heald College-Modesto	5260 Pirrone Ct	Salida	CA	95367	37.731272	-120.94365
447351001	San Joaquin Valley College-Modesto	Modesto Campus	5380 Pirrone Road	Salida	CA	95368	37.708727	-121.08928
366960001	Kaplan College-Modesto	Kaplan College - Modesto	5172 Kiernan Court	Salida	CA	95368	37.708727	-121.08928
