UnitId	SetorCode	Address	City	State	Zip	Latitude	Longitude	TotalMen	TotalWomen	Murder	NegM	Forcib	NonForcib	Robbe	AggA	Burgla	Vehic	Arson
191719001	4	80 VANDENBURGH AVE	TROY	NY	12180	42.731628	-73.66465	6773	6068	0	0	0	0	0	0.67	1.67	0	0
195289001	5	2215 BURDETT AVE	TROY	NY	12180	42.731628	-73.66465	20	143	0	0	0	0	0	0.33	3	0	0
195128001	2	65 First St.	TROY	NY	12180	42.731628	-73.66465	549	2283	0	0	1	0	0	0.33	3.67	0	0
194824001	2	110 8TH ST	TROY	NY	121803590	42.731628	-73.66465	4728	1986	0	0	2.67	0	1.33	0.33	10	0	0.33
196264029	1	216 River St	Troy	NY	121803848	42.731628	-73.66465	4455	7368	0	0	0	0	0	0	0	0	0
195234001	2	432 WESTERN AVE	ALBANY	NY	122031490	42.678112	-73.82983	1420	3122	0	0	1.33	0	1	0.67	11.33	0	0
196680001	2	7 Columbia Cir	Albany	NY	122035159	42.678112	-73.82983	17374	22523	0	0	0	0	0	0	0	0	0
192961001	5	600 NORTHERN BLVD	ALBANY	NY	12204	42.683727	-73.73329	22	101	0	0	0.67	0	0	2.33	0	0	0
449667001	9	3 Cerone Commercial Dr	Albany	NY	12205	42.713328	-73.8179	9	57	0	0	0	0	0	0	0	0	0
448974001	9	500 New Karner Rd	Albany	NY	12205	42.713328	-73.8179	44	334	0	0	0	0	0	0	0	0	0
418038001	7	1015 Watervliet-Shaker Road	ALBANY	NY	12205	42.713328	-73.8179	15	121	0	0	0	0	0	0	0	0	0
434566001	6	13 AIRLINE DR	ALBANY	NY	12205	42.713328	-73.8179	224	29	0	0	0	0	0	0	0	0	0
188517001	3	1259 Central Avenue	Albany	NY	12205	42.713328	-73.8179	128	452	0	0	0	0	0	0	0	0	0
407434001	9	232 NORTH ALLEN ST	ALBANY	NY	12206	42.669645	-73.77719	2	97	0	0	0	0	0	0	0	0	0
193672001	9	7 Harriman Campus Road Suite 100	Albany	NY	12206	42.669645	-73.77719	48	10	0	0	0	0	0	0	0	0	0
188988001	9	855 Central Avenue	Albany	NY	12206	42.669645	-73.77719	91	179	0	0	0	0	0	0	0	0	0
193201001	6	855 Central Avenue	Albany	NY	12206	42.669645	-73.77719	134	770	0	0	0	0	0	0	0	0.33	0
195128002	2	140 New Scotland Ave.	Albany	NY	12208	42.654978	-73.80053	549	2283	0	0	0.67	0	0	0	2	0	0
192785001	2	700 NEW SCOTLAND AVE	ALBANY	NY	12208	42.654978	-73.80053	95	785	0	0	0	0	0	0	0	0	0
188580001	2	47 NEW SCOTLAND AVE	ALBANY	NY	122083479	42.654978	-73.80053	381	449	0	0	0.33	0	0	2.33	0	0	0
188535001	2	80 NEW SCOTLAND AVENUE	ALBANY	NY	12208	42.654978	-73.80053	299	295	0	0	0	0	0	0	0	0	0
188526001	2	106 NEW SCOTLAND AVE	ALBANY	NY	122083492	42.654978	-73.80053	658	981	0	0	0.33	0	0	0.33	0.67	0	0
195474001	2	515 LOUDON RD	LOUDONVILLE	NY	122111462	42.705345	-73.76924	1518	1689	0	0	7.67	0	0	0	5.67	0.33	0
196264032	1	ESP Concourse suite 108	Albany	NY	12220	42.614852	-73.970812	4455	7368	0	0	0	0	0.33	0.33	0	0	0
196060001	1	1400 WASHINGTON AVE	ALBANY	NY	12222	42.692909	-73.838035	8400	8938	0	0	8.67	0	1	1.67	22.33	1.67	1.67
193265001	9	1842 STATE ST	SCHENECTADY	NY	12304	42.779026	-73.90507	99	4	0	0	0	0	0	0	0	0	0
190956001	5	650 McClellan St	SCHENECTADY	NY	12304	42.779026	-73.90507	21	102	0	0	0	0	0	0	0	0	0
195322001	4	78 WASHINGTON AVE	SCHENECTADY	NY	12305	42.814476	-73.94337	2958	3616	0	0	0	0	0.33	0	0	0.33	0
196264035	1	245 Broadway	Schenectady	NY	12305	42.814476	-73.94337	4455	7368	0	0	0	0	0	0	0	0	0
446932001	2	80 Nott Terrace	Schenectady	NY	12308	42.820909	-73.92002	234	176	0	0	0	0	0	0.33	0	0.67	0
196866001	2	807 UNION ST	SCHENECTADY	NY	123082311	42.820909	-73.92002	1210	1036	0	0	2.33	0	1	0.33	10	0.67	0
183655001	4	5100 BLACK HORSE PIKE	MAYS LANDING	NJ	083302699	39.478771	-74.7581	3009	4245	0	0	0.33	0	0	0.33	1.33	0.33	0
183655002	4	1535 Bacharach Blvd.	Atlantic City	NJ	083304800	39.478771	-74.7581	3009	4245	0	0	0	0	0	0.33	0	0	0
131113012	2	3322 College Drive	Vineland New Jersey	NJ	08360	39.492265	-75.01887	4640	8981	0	0	0	0	0	0	0	0	0
184205001	4	3322 COLLEGE DRIVE	VINELAND	NJ	083621500	39.271264	-75.027671	1477	2442	0	0	0.33	0	0	0	0	0	0
430218001	9	610 Rt 206	Bordentown	NJ	08505	40.132784	-74.71778	20	94	0	0	0	0	0	0	0	0	0
451361001	9	1274 South River Rd	Cranbury	NJ	08512	40.306286	-74.52627	5	17	0	0	0	0	0	0	0	0	0
186283002	2	101 Walnut Lane	Princeton	NJ	08540	40.357439	-74.64922	2171	3239	0	0	0.33	0	0	0	2.67	0	0
186122001	2	64 MERCER ST	PRINCETON	NJ	085420803	40.354424	-74.65943	295	207	0	0	0	0	0	0	0.67	0.33	0
186131002	2	P.O. Box 451	Princeton	NJ	085430451	40.280531	-74.712018	4397	3617	0	0	0	0	0	0	0	0	0
186131001	2	1 Nassau Hall	PRINCETON	NJ	085440070	40.349206	-74.652811	4397	3617	0	0	12.67	0	0	0.33	32.67	1.33	0.33
185509001	4	1200 OLD TRENTON RD	West Windsor	NJ	085503407	40.292358	-74.60902	4116	4385	0	0	0	0	0	0	0	0	0
187046001	1	101 W STATE ST	TRENTON	NJ	086081176	40.219158	-74.76481	10816	10061	0	0	0	0	0.67	0	0	0	0
185509002	4	102 North Broad Street	Trenton	NJ	08618	40.238258	-74.7805	4116	4385	0	0	0	0	0.67	0	0.33	0	0
453552001	9	3620 Quakerbridge Rd.	Hamilton	NJ	08619	40.240558	-74.69588	63	289	0	0	0	0	0	0	0	0	0
459453001	9	25 Scotch Rd	Ewing	NJ	08628	40.264708	-74.82295	10	128	0	0	0	0	0	0	0	0	0
187134001	1	2000 Pennington Road	Ewing	NJ	086280718	40.264708	-74.82295	2958	4382	0	0	2	0	0	1	7.33	1.33	0
186405001	5	601 HAMILTON AVE	TRENTON	NJ	086291986	40.219358	-74.73334	3	12	0	0	0	0	0	3.67	0	0	0
186423001	5	601 HAMILTON AVE	TRENTON	NJ	086291986	40.219358	-74.73334	7	49	0	0	0	0	0	3.67	0	0	0
455196002	6	1001 Spruce Street	Ewing	NJ	08638	40.249908	-74.75953	183	1704	0	0	0	0	0	0	0	0	0
426314076	2	3829 Schoolhouse Road, Building 3829	McGuire AFB	NJ	08641	40.04492	-74.58916	12582	1982	0	0	0	0	0	0	0	0	0
475024001	9	2572 Brunswick Pike	Lawrenceville	NJ	08648	40.276782	-74.72951	118	152	0	0	0	0	0	0	0	0	0
453215004	3	3150 Brunswick Pike, Suite 100	Lawrenceville	NJ	08648	40.276782	-74.72951	290	498	0	0	0	0	0	0	0	0	0
186283001	2	2083 LAWRENCEVILLE ROAD	LAWRENCEVILLE	NJ	086483099	40.276782	-74.72951	2171	3239	0	0	4.33	0	0	0.33	21	0.33	0.67
367398001	9	150 Brick Boulevard	Brick	NJ	087017182	40.082782	-74.2094	52	215	0	0	0	0	0.33	0.33	0.33	0	0
481438001	2	2 Yesodei Court	Lakewood	NJ	087014946	40.082782	-74.2094	64	0	0	0	0	0	0	0	0	0	0
451398001	2	999 Ridge Ave	Lakewood	NJ	08701	40.082782	-74.2094	182	0	0	0	0	0	0.33	0	0	0	0
186584003	2	900 Lakewood Ave.	Lakewood	NJ	087012697	40.082782	-74.2094	4061	5842	0	0	0.67	0	0	0.33	1.33	0	0
184773001	2	900 LAKEWOOD AVE	LAKEWOOD	NJ	087012697	40.082782	-74.2094	420	1837	0	0	1	0	0	0.33	2.67	0	0
183804001	2	617 6TH ST	LAKEWOOD	NJ	087012754	40.082782	-74.2094	6754	0	0	0	0	0	0.67	0	0.33	0	0
449658001	2	901 Monmouth Ave	Lakewood	NJ	08701	40.082782	-74.2094	114	0	0	0	0	0	0	0	0	0	0
407391001	9	268 BRICK BLVD	BRICK	NJ	08723	40.042479	-74.123	18	154	0	0	0	0	0	0	0	0	0
431716001	7	137 BEY LEA  RD	TOMS RIVER	NJ	087532703	39.974584	-74.15141	297	225	0	0	0.67	0	0	0	0.33	0	0
185873001	4	1 College Drive	Toms River	NJ	087542001	40.000759	-74.24928	4226	5251	0	0	0	0	0	0	0	0	0
185262002	1	College Drive	Toms River	NJ	08754	40.000759	-74.24928	5349	9055	0	0	0	0	0	0	0	0	0
443225001	9	145 Talmadge Rd, Suite 19	Edison	NJ	08817	40.516104	-74.39754	63	2	0	0	0	0	0	0	0	0	0
384421001	2	ONE PLAINFIELD AVE	EDISON	NJ	08817	40.516104	-74.39754	86	0	0	0	0	0	0	0	0	0	0
184056001	9	1697 OAK TREE RD	EDISON	NJ	088202896	40.575503	-74.35781	175	432	0	0	0	0	0.33	0	1.67	0	0
187161001	6	675 US RTE 1 SECOND FL	ISELIN	NJ	08830	40.571504	-74.3183	84	651	0	0	0	0	0	0	0	0	0
185536001	4	2600 Woodbridge Avenue	EDISON	NJ	08837	40.529355	-74.33844	5950	6652	0	0	0	0	0	0.33	0.67	0.67	0
183974003	2	333 Thormall Street, 7th Floor	Edison	NJ	08837	40.529355	-74.33844	883	1517	0	0	0	0	0	0	0	0	0
450146001	6	262 Old New Brunswick Rd  Ste A	Piscataway	NJ	088543756	40.555355	-74.46094	8	72	0	0	0	0	0	0	0	0	0
455202001	6	4500 New Brusnwick Ave	Piscataway	NJ	08854	40.555355	-74.46094	46	228	0	0	0	0	0	0	0	0	0
453215002	3	300 Willingboro Pkwy., Suite 125	Willingboro	NJ	08854	40.555355	-74.46094	290	498	0	0	0	0	0	0	0	0	0
453215003	3	242 Old New Brunswick Rd., Suite 200	Piscataway	NJ	08854	40.555355	-74.46094	290	498	0	0	0	0	0	0	0	0	0
186274001	9	312 STATE ST	PERTH AMBOY	NJ	08861	40.520105	-74.27708	35	158	0	0	0	0	0	0	0	0	0
185536003	4	60 Washington St.	Perth Amboy	NJ	08861	40.520105	-74.27708	5950	6652	0	0	0	0	0	0	0	0	0
186645001	4	P.O. Box 3300	Somerville	NJ	088761265	40.545853	-74.63592	4056	4349	0	0	0	0	0	0.33	0.67	0	0
185536002	4	140 New St.	New Brunswick	NJ	08901	40.488304	-74.44775	5950	6652	0	0	0	0	0	0	0	0	0
185758001	2	35 Seminary Place	New Brunswick	NJ	089011196	40.488304	-74.44775	77	94	0	0	0	0	0	0	0.33	0	0
186399003	1	89 French Street	New Brunswick	NJ	08901	40.488304	-74.44775	5842	5370	0	0	0	0	0	0	0	0	0
186380001	1	83 SOMERSET ST	NEW BRUNSWICK	NJ	089011281	40.488304	-74.44775	22267	25769	0	0	16.33	0	3.33	5.33	72.33	5	2
445577001	9	651 US Route 1 South, 1st Floor	North Brunswick	NJ	08902	40.453131	-74.48287	109	184	0	0	0	0	0	0	0	0	0
482556001	3	630 US HWY ONE	NORTH BRUNSWICK	NJ	08902	40.453131	-74.48287	1178	547	0	0	0	0	0	0	0	0	0
449685001	9	145 West 30th Street 8th Floor	New York	NY	100014034	40.750742	-73.99653	13	111	0	0	0	0	0	0	0	0	0
461351001	9	45 West 34th Street	New York	NY	10001	40.750742	-73.99653	213	922	0	0	0	0	0	0	0	0	0
195067001	9	22 W 34TH ST 2nd floor	NEW YORK	NY	100013010	40.750742	-73.99653	35	630	0	0	0	0	0	0.33	0	0	0
196477001	6	320 W 31ST ST	NEW YORK	NY	10001	40.750742	-73.99653	1873	1147	0	0	0	0	0	0	0	0	0
196389001	6	226 WEST 26 STREET	New York	NY	100016700	40.750742	-73.99653	283	565	0	0	0	0	0	0	0	0	0
404994002	6	1293 Broadway	New York	NY	10001	40.750742	-73.99653	1549	3157	0	0	0	0	0.33	0	1	0	0
189282001	5	776 6th Avenue  4th Floor	NEW YORK	NY	100016354	40.750742	-73.99653	42	227	0	0	0	0	0	0	0	0	0
204909002	2	305 West 29 Street	New York	NY	10001	40.750742	-73.99653	833	997	0	0	0	0	0	0	0	0	0
193016005	2	66 West 35th Street	New York	NY	10001	40.750742	-73.99653	3182	8466	0	0	0	0	0	0	1	0	0
191126001	1	7th Avenue  at  27th Street	NEW YORK	NY	100015992	40.750742	-73.99653	1503	8252	0	0	0	0	0	0	1	0	0
193070001	2	145 E BROADWAY	NEW YORK	NY	100026301	40.71704	-73.987	80	0	0	0	0	0	0	0	0	0	0
191834001	9	64 UNIVERSITY PL	NEW YORK	NY	10003	40.732509	-73.98935	438	52	0	0	0	0	0	0	0	0	0
447430001	9	22 E 17th Street-Second Floor	New York	NY	10003	40.732509	-73.98935	10	132	0	0	0	0	0.33	0.67	1	0	0
196857001	6	120 E 16TH ST 4th FLOOR	NEW YORK	NY	10003	40.732509	-73.98935	121	1358	0	0	0	0	0	0	0	0	0
461148002	3	100 East 17th Street	New York	NY	100032160	40.732509	-73.98935	981	736	0	0	0	0	0	0	0	0	0
197708003	2	55 Fifth Avenue	New York	NY	10003	40.732509	-73.98935	3212	3535	0	0	0	0	0	0	0.67	0	0
190372001	2	7 East 7th Street	NEW YORK	NY	100037120	40.732509	-73.98935	593	327	0	0	0	0	0	0	0	0	0
461014001	6	25 Broadway 16th Floor	New York	NY	100041010	40.699226	-74.04118	38	579	0	0	0	0	0	0	0	0	0
454184001	2	56 Broadway	New York	NY	10004	40.699226	-74.04118	206	310	0	0	0	0	0	0	0	0	0
194541004	2	55 Broad Street	New York	NY	10004	40.699226	-74.04118	3603	1287	0	0	0	0	0	0	0	0	0
211440005	2	55 Broad St, 5th floor	New York	NY	10004	40.699226	-74.04118	7740	4627	0	0	0	0	0	0	0	0	0
196592002	2	65 Broadway	New York	NY	10006	40.707904	-74.01342	4106	9762	0	0	0	0	0	0	0	0	0
195845001	6	11 Park Place	NEW YORK	NY	100072301	40.714754	-74.00721	73	541	0	0	0	0	0	0	0	0	0
190521001	4	199 CHAMBERS ST	NEW YORK	NY	100071097	40.714754	-74.00721	10333	13853	0	0	0.67	0	0	1.67	0.67	0	0
193645004	2	125 BARCLAY ST	NEW YORK	NY	10007	40.714754	-74.00721	419	3547	0	0	0	0	0	0	0	0	0
195809004	2	101 Murray Street	Manhattan	NY	10007	40.714754	-74.00721	9055	11674	0	0	0.33	0	0	0	0.33	0	0
457819001	9	50 W 23rd St	New York	NY	10010	40.739022	-73.98205	253	361	0	0	0	0	0	0	0	0	0
197151001	3	209 E 23RD ST	NEW YORK	NY	100103994	40.739022	-73.98205	1690	2648	0	0	0	0	0	0	9	0	0
196592001	2	27-33 W 23RD ST	NEW YORK	NY	10010	40.739022	-73.98205	4106	9762	0	0	0	0	0	0	0	0	0
190594004	1	425 East 25th. Street	New York	NY	10010	40.739022	-73.98205	7396	15623	0	0	0.67	0	0.33	0	1.33	0	0.33
190512001	1	17 LEXINGTON AVE	NEW YORK	NY	10010	40.739022	-73.98205	8906	8599	0	0	0	0	0.67	0.33	2.33	0	0
193760001	9	154 W 14TH St  10th floor	New York	NY	100117307	40.741012	-74.00012	281	539	0	0	0	0	0	0	0	0	0
459462001	9	218 West 18th St 4th Floor	New York	NY	10011	40.741012	-74.00012	203	15	0	0	0	0	1.67	0	0	0	0
461157001	6	541 Avenue of the Americas	New York	NY	100112026	40.741012	-74.00012	46	4	0	0	0	0	0	0	0	0	0
421841001	6	39 W 19TH STREET	NEW YORK	NY	100114225	40.741012	-74.00012	117	156	0	0	0	0	0	0	0	0	0
188696001	6	434 AVE OF THE AMERICAS, 3rd Floor	NEW YORK	NY	10011	40.741012	-74.00012	26	204	0	0	0	0	6	0	0	0	0
130581001	3	80 Eighth Avenue, Room 400	NEW YORK	NY	10011	40.741012	-74.00012	32	80	0	0	0	0	0	0	0.33	0	0
193654001	2	66 W 12 ST	NEW YORK	NY	10011	40.741012	-74.00012	3172	7129	0	0	1.67	0	0	0.33	0.67	0	0.33
191320001	2	440 W. 21st Street	NEW YORK	NY	10011	40.741012	-74.00012	37	44	0	0	0	0	0	0	0.33	0	0
194578002	2	144 West 14 Street	NEW YORK	NY	10011	40.741012	-74.00012	1522	3271	0	0	0	0	0	0	0	0	0
190415002	2	111 8th Avenue	New York	NY	10011	40.741012	-74.00012	11074	10519	0	0	0	0	0	0	0	0	0
449366002	9	375 West Broadway Suite 202	New York	NY	10012	40.72596	-73.99834	2	239	0	0	0	0	0.67	0.67	0.33	0	0
193900001	2	70 WASHINGTON SQ SOUTH	NEW YORK	NY	10012	40.72596	-73.99834	18619	25980	0	0	2	0	0	0	13.67	0	0
203067001	2	ONE W 4TH ST	NEW YORK	NY	100121186	40.72596	-73.99834	145	214	0	0	0	0	0	0	0	0	0
191287001	9	462 BROADWAY	NEW YORK	NY	100132618	40.720666	-74.00526	205	270	0	0	0	0	0	0	0	0	0
448071001	9	233 Spring St	New York	NY	10013	40.720666	-74.00526	34	204	0	0	0	0	0	0	0	0	0
365055001	6	11-17 Beach Street	NEW YORK	NY	10013	40.720666	-74.00526	522	636	0	0	0	0	2.33	0.33	1	0	0
194611001	5	408 Broadway	NEW YORK	NY	100135049	40.720666	-74.00526	274	610	0	0	0	0	0	0	0	0	0
188429002	2	75 Varick Street	NYC	NY	10013	40.720666	-74.00526	2068	5577	0	0	0	0	0	0	0	0	0
193821001	2	185 West Broadway	NEW YORK	NY	100132960	40.720666	-74.00526	624	637	0	0	0	0	0	0	0	0	0
366368001	2	111 FRANKLIN ST	NEW YORK	NY	100132911	40.720666	-74.00526	54	50	0	0	0	0	0	0	0.33	0	0
190114001	2	431 Canal Street	NEW YORK	NY	100131919	40.720666	-74.00526	379	876	0	0	0	0	0	0	0.67	0	0
196264019	1	325 Hudson St	New York	NY	10013	40.720666	-74.00526	4455	7368	0	0	0	0	0	0	0.33	0	0
430564001	9	32 E 31 ST	NEW YORK	NY	100164112	40.74618	-73.97759	12	49	0	0	0	0	0	0	0	0	0
461768001	9	386 Park Avenue South, Suite 1409	New York	NY	100168804	40.74618	-73.97759	2	126	0	0	0	0	0	0	0	0	0
197522001	6	8 E 40TH ST	NEW  YORK	NY	100160190	40.74618	-73.97759	129	347	0	0	0	0	0	0	0	0	0
188678001	5	120 MADISON AVE	NEW YORK	NY	10016	40.74618	-73.97759	74	142	0	0	0	0	0	0	0	0	0
482413001	3	180 Madison Ave., Ste. 900	New York	NY	10016	40.74618	-73.97759	1336	791	0	0	0	0	0	0	0	0	0
197708002	2	245 Lexington Ave	New York	NY	10016	40.74618	-73.97759	3212	3535	0	0	0	0	0	0	1.33	0	0
190576001	1	365 FIFTH AVE	NEW YORK	NY	100164309	40.74618	-73.97759	2608	4128	0	0	0	0	0	0	0	0	0
189228001	3	3 E 43rd STREET	NEW YORK	NY	10017	40.752159	-73.97231	1644	2952	0	0	0	0	0	0	0	0	0
460446001	9	500 8th Ave., 8th Floor	New York	NY	10018	40.755101	-73.99337	25	199	0	0	0	0	0	0	0	0	0
449676002	9	312 West 36 street, 2nd Floor	New York	NY	10018	40.755101	-73.99337	53	66	0	0	0	0	0	0	0	0	0
188465001	3	500 7th Avenue 2nd floor	NEW YORK	NY	10018	40.755101	-73.99337	357	200	0	0	0	0	0	0	0	0	0
193900002	2	530 First Avenue	New York City	NY	100186481	40.755101	-73.99337	18619	25980	0	0	0.33	0	0	0	4.33	0	0
190576002	1	219 West 40th Street	New York	NY	10018	40.755101	-73.99337	2608	4128	0	0	0	0	0	0	0	0	0
192688001	6	254 W 54TH ST	NEW YORK	NY	100195516	40.765714	-73.9856	77	705	0	0	0	0	0	0.33	0	0	0
188669001	5	405 W 55TH STREET	NEW YORK	NY	100194412	40.765714	-73.9856	13	78	0	0	0	0	0	0	0	0	0
190008001	5	1633 BROADWAY	NEW YORK	NY	100196795	40.765714	-73.9856	31	47	0	0	0	0	0	0	0	0	0
188687001	5	619 West 54th Street, 2nd Floor	NEW YORK	NY	10019	40.765714	-73.9856	185	223	0	0	0	0	0	0	0	0	0
190600001	1	524 W 59th Street	NEW YORK	NY	10019	40.765714	-73.9856	6437	8573	0	0	0.33	0	0.33	0.33	1.67	1	0
194116001	2	170 E 70TH ST	NEW YORK	NY	100215110	40.76842	-73.96045	82	507	0	0	0	0	0	0	0	0	0
192864001	2	221 E 71 Street	NEW YORK	NY	100214597	40.76842	-73.96045	419	1414	0	0	0	0	0	0	0	0	0
190594003	1	2180 3rd Avenue	New York	NY	10021	40.76842	-73.96045	7396	15623	0	0	0	0	0	0	0	0	0
427335001	9	686 LEXINGTON AVE 4TH FL	NEW YORK	NY	100222614	40.759015	-73.96732	0	60	0	0	0	0	0	0	0	0	0
193609001	5	340 E 54TH ST	NEW YORK	NY	100225017	40.759015	-73.96732	40	47	0	0	0	0	0	0	0	0	0
481094001	3	570 Lexington Avenue, 6th Floor	New York	NY	100226717	40.759015	-73.96732	16	120	0	0	0	0	0	0	0	0	0
192271001	3	12 E 53RD ST	New York	NY	100225268	40.759015	-73.96732	116	1531	0	0	0	0	0	0.67	0.33	0	0
190424004	2	575 Lexington Ave	New York	NY	10022	40.759015	-73.96732	478	565	0	0	0	0	0	0	0	0	0
110097013	2	241 East 51 Street	New York	NY	10022	40.759015	-73.96732	2940	3361	0	0	0	0	0	0	0	0	0
196592003	2	227 W. 60th street	New York	NY	10023	40.776099	-73.98285	4106	9762	0	0	0	0	0	0	0	0	0
192110001	2	60 LINCOLN CTR PLZ	NEW YORK	NY	100236588	40.776099	-73.98285	515	412	0	0	0.33	0	0	0	1	0	0
194091004	2	1855 Broadway	New York	NY	100237692	40.776099	-73.98285	4320	3225	0	0	0	0	0	0	0	0	0
191241002	2	113 W 60 ST	NEW YORK	NY	10023	40.776099	-73.98285	6412	8685	0	0	1	0	0	0.33	8	0	0
188854001	2	211 West 61st Street	NEW YORK	NY	10023	40.776099	-73.98285	447	918	0	0	0	0	0.67	0	0.33	0	0
193654004	2	150 West 85th Street	New York	NY	10024	40.786387	-73.97709	3172	7129	0	0	0	0	0	0	0	0	0
189088002	2	18 and 38 West 86th Street	New York	NY	10024	40.786387	-73.97709	1028	1327	0	0	0	0	0	0	0.67	0	0
189015001	2	610 W 112 ST	NEW YORK	NY	10025	40.798502	-73.96811	110	736	0	0	0	0	0	0	2.67	0	0
196884001	2	3041 BROADWAY	NEW YORK	NY	100275792	40.812665	-73.95499	113	140	0	0	0	0	0	0	0	0	0
193645007	2	144 WEST 125 ST	NEW YORK	NY	10027	40.812665	-73.95499	419	3547	0	0	0	0	0	0	0	0	0
196468001	2	525 W 120TH ST	NEW YORK	NY	100276696	40.812665	-73.95499	1232	3917	0	0	1	0	0	0	0	0	0
192712001	2	120 CLAREMONT AVE	NEW YORK	NY	100274698	40.812665	-73.95499	391	494	0	0	0	0	0	0	0	0	0
192040001	2	3080 BROADWAY	NEW YORK	NY	100274649	40.812665	-73.95499	197	249	0	0	0	0	0	0	0	0	0
190150001	2	116 ST AND BROADWAY	NEW YORK	NY	10027	40.812665	-73.95499	13303	13654	0	0	12	0	1.67	2.33	22	0	0.67
189097001	2	3009 BROADWAY	NEW YORK	NY	100276598	40.812665	-73.95499	0	2489	0	0	1	0	0.67	0	5	0	0
196592022	2	240 West 124th Street	New York	NM	10027	40.812665	-73.95499	4106	9762	0	0	0	0	0	0	0.33	0	0
193405001	2	1 GUSTAVE L LEVY PLACE	NEW YORK	NY	100296574	40.791586	-73.94575	512	578	0	0	0	0	0.33	3.33	1.33	0	0
383507001	5	466 W 152ND ST	NEW YORK	NY	100311841	40.826201	-73.94879	3	8	0	0	0	0	0	0	0	0	0
190567001	1	160 CONVENT AVE	NEW YORK	NY	10031	40.826201	-73.94879	7221	8110	0	0	0.67	0	0.67	0.67	6.67	0.67	0
190150002	2	650 W. 168 St.	New York	NY	100323702	40.840686	-73.94154	13303	13654	0	0	1.33	0	0	0	2	0	0
189413001	2	3755 BROADWAY	NEW YORK	NY	100321599	40.840686	-73.94154	255	863	0	0	0	0	0	0	0	0	0
197708001	2	500 W 185TH ST	NEW YORK	NY	100333299	40.848764	-73.93496	3212	3535	0	0	0	0	1.33	0	6	0	0
190585002	4	5030 Broadway	New York	NY	10034	40.867653	-73.92	2405	4601	0	0	0	0	0	0	0	0	0
194073001	2	53 East 124th Street	NEW YORK	NY	100351940	40.802395	-73.93359	206	176	0	0	0	0	0	0	0	0	0
191597001	2	24 East 120th Street	New York	NY	10035	40.802395	-73.93359	52	344	0	0	0	0	0	0	0	0	0
195623001	8	215 West 43 Street, Second Floor	New York	NY	100363913	40.759511	-73.99019	11	4	0	0	0	0	0	0	0	0	0
191311001	8	50 W47st 8th FLOOR	NEW YORK	NY	100360601	40.759511	-73.99019	67	126	0	0	0	0	0	0	0	0	0
482413002	3	120 W. 45th Street, 6th Floor	New York	NY	10036	40.759511	-73.99019	1336	791	0	0	0	0	0	0	0	0	0
475510001	3	11 West 42nd Street	New York	NY	100368002	40.759511	-73.99019	5	68	0	0	0	0	0	0	0	0	0
196228001	1	33 WEST 42ND STREET	New York	NY	100368003	40.759511	-73.99019	95	248	0	0	0	0	0	0	0.67	0	0
190594002	1	450 West 41st. Street	New York	NY	10036	40.759511	-73.99019	7396	15623	0	0	0	0	0	0	0	0	0.33
414595001	3	110 WILLIAM ST., 19TH FL.	NEW YORK	NY	10038	40.709677	-74.00365	160	442	0	0	0	0	0	0	0	0	0
194310001	2	1 PACE PLAZA	NEW YORK	NY	100381598	40.709677	-74.00365	4986	7638	0	0	0	0	0.33	0.33	0	0	0
193751002	2	4974 Transit Road	Depew	NY	14043	42.904958	-78.7006	480	443	0	0	0	0	0	0	0	0	0
189981001	2	711 KNOX RD	EAST AURORA	NY	140520607	42.770859	-78.59804	64	32	0	0	0	0	0	0	0	0	0
196264010	1	112 West Main St	Fredonia	NY	14063	42.425683	-79.3371	4455	7368	0	0	0	0	0	0	0	0	0
196158001	1	CENTRAL AVE	FREDONIA	NY	14063	42.425683	-79.3371	2348	3043	0	0	0.33	0	0.33	1.33	10.67	0.33	0.67
420404001	6	2295 MILLERSPORT HWY	GETZVILLE	NY	14068	43.02534	-78.76241	303	78	0	0	0	0	0	0	0	0	0
189556001	3	3650 Millersport Highway	Gettsville	NY	14068	43.02534	-78.76241	91	322	0	0	0	0	0	0	0	0	0
191621001	2	5200 S PARK AVE	HAMBURG	NY	140751597	42.734051	-78.8413	479	591	0	0	0	0	0	0	1.67	0	0
468866001	9	144 Main Street	Lockport	NY	140943702	43.160857	-78.68756	4	61	0	0	0	0	0.33	0	0	0	0
196264017	1	80 Mian St	Lockport	NY	14094	43.160857	-78.68756	4455	7368	0	0	0	0	0	0	0	0	0
193973001	2	5795 Lewiston Road	NIAGARA UNIVERSITY	NY	14109	43.32684	-78.830681	1588	2468	0	0	0.67	0	0	0.67	2	0	0
191083003	4	4041 Southwestern Blvd.	Orchard Park	NY	14127	42.759917	-78.75294	6777	6872	0	0	0.33	0	0	0	0.33	0.33	0
374972001	3	Sterling Park, 200 Redtail Road	Orchard Park	NY	14127	42.759917	-78.75294	160	410	0	0	0	0	0	0	0	0	0
441593001	7	3181 Saunders Settlement Rd	Sanborn	NY	14132	43.140056	-78.88297	3	30	0	0	0	0	0	0	0	0	0
193946001	4	3111 SAUNDERS SETTLEMENT RD	SANBORN	NY	14132	43.140056	-78.88297	2842	3788	0	0	0.33	0	0	0	1	0.33	0
457837001	9	2309 Eggert Rd	Tonawanda	NY	14150	43.001907	-78.8631	3	106	0	0	0	0	0	0	0	0	0
